
key = training_type

ContinuousTraining

key = model_output

VARimplied

key = var_implied

key = 1

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
VMBS,-3.1613561347907485e-05,-2.472814971367747e-05,-2.4545328441427263e-05,-1.68507915207761e-05,-5.6265598118946324e-06,-5.962059783771873e-06,-3.455146380539361e-06,-1.7859773433207287e-05,-4.364604154105879e-06,-1.4808935089349007e-05,-9.942929644694967e-06,-2.287443595881167e-05,-1.3492087026947708e-05,-6.074190623765556e-06,-6.570374973019389e-06,-1.7601153378008173e-05,-3.7523179576245156e-06,-5.727713214856177e-06,-1.207777583647516e-05,-2.2361285076572342e-05,-2.052108155883225e-05,-2.1756898780238053e-05,-1.9469215230643213e-05,-1.3879316407726024e-05,-1.3665924844773439e-05,0.032299771186036115,0.6068527905596734,0.32065860067203816,0.00028904711563788784,0.0001417551795070327,9.235712149906451e-05,0.0001598123788849372,1.9787099868024185e-05,0.00024328776448760637,-0.0004460022894237519,-0.0029562664295602918,-5.803786607324921e-05,5.2517023621346624e-05,2.6639080232980436e-05,6.239206774791574e-05,-0.00021790383414737482,-0.0005233292009171048,7.866817274230126e-05,-0.033246949137333906,0.0002181816268282499,8.643805327708115e-05,0.00011080490158668364,2.719621972640726e-05,-0.00010594931883462164,-1.3670407332508716e-05,-1.67940008792393e-05,-5.094886786928737e-06,-4.0231860907124166e-06,-1.0851472464116136e-05,-1.0465244565690515e-05,-1.7349875406498097e-05
AGG,0.00011989695697580533,0.00013987164149091108,0.00011376467967979772,5.260586672899837e-05,7.153275602955048e-05,7.247751522993573e-05,5.2694940712615736e-05,0.0001509356475873251,3.4987988051283336e-06,2.1056039488674903e-05,0.00013118717517795144,7.373178833242502e-05,5.0390400041092805e-05,6.995501021631857e-05,7.274667803053993e-05,3.097115386424155e-05,8.202332534648769e-05,2.4542161980252582e-05,3.1391734390307435e-05,0.00012413790914490548,0.00013541096646623257,0.00014634345705689567,0.0001006439550721355,6.798158578950149e-05,6.149018622907778e-05,2.034324989471735,0.7629150296558205,1.4429886448767668,0.02203197110285525,0.0014667293936163235,-0.0003352726884338344,0.00036651007460788363,-0.00010943984158215532,-0.0010294131466838591,0.0022546149996700293,0.0037034419671638126,0.008065926667063097,0.00026270597087415956,-0.00010511382706933296,-9.295348168593931e-05,0.0010419431528173558,0.0011709415084333414,0.0072619702868303585,0.0088939262215913,-0.028053904132491547,0.010030329577190897,0.0002239447858958029,-0.0001228118152749822,4.0781906893530726e-05,0.00033051133290680425,0.00011263590434871149,3.8155777350831196e-05,-1.8147172515303603e-06,2.0147413184620536e-05,7.344553233996823e-05,0.00018246944124216479
BSV,6.820217641356504e-06,9.626784749763055e-06,5.669971641022508e-06,2.7520517008259126e-06,4.935822323880684e-06,4.880664247750165e-06,2.429366838004817e-06,8.145013117317451e-06,8.469213111435366e-07,3.051718601531197e-06,4.341161175007582e-06,4.719592635643749e-06,1.998631086072176e-06,1.7827590331349456e-07,5.256528752665027e-06,4.834360230446244e-06,-2.545584602206798e-06,1.5404560372500678e-07,1.805327201949262e-06,4.899011391933675e-06,5.5545357736928535e-06,5.5545803559161146e-06,5.417156140768304e-06,1.940049710268089e-06,2.1463299716355217e-06,0.10969669995741535,0.1761422791878624,0.05198132502848496,0.00015400868341407722,-0.0001137202984187424,-6.848064269111727e-05,-0.00013841006732033718,-1.0648684322169523e-05,-0.00012862735992784545,1.9312683022467558e-05,0.0005738957052481593,0.0003426711697756028,7.653358414810044e-06,-5.795909869804869e-06,-6.952492245060078e-06,0.00015093304640461362,0.0003237029666635067,0.0004652595136201228,0.000830707972545934,-7.712144309356323e-05,-0.04480400614622098,-3.987122990006803e-05,-1.1648451853246459e-05,-4.192551677726908e-05,9.037384461254762e-06,-1.0084979393771336e-06,1.5557853851263256e-07,8.912095702732049e-07,1.7885511118159478e-06,5.619673911809122e-07,1.3997329662516576e-06
BIV,7.50119067914891e-05,0.00012202433226600557,8.815375771212715e-05,3.3475909890109106e-05,7.643959443571938e-05,7.313743989017714e-05,4.837788631412946e-05,0.0001146339439629816,2.3972992250803173e-06,6.206294419007624e-06,9.391523501857712e-05,4.482407805265569e-05,2.1290476144217707e-05,5.206150940357204e-05,7.484686220458401e-05,4.053293280776202e-05,3.135858846206523e-05,9.017698977152039e-06,1.199682899270477e-05,8.523710753906611e-05,9.15951839113177e-05,9.743154484306565e-05,6.221867905543254e-05,4.5957113994759427e-05,4.2604070177323534e-05,2.854947079823613,2.6831691186749724,1.458742339010884,0.027517218137066958,0.0012630031172683816,-0.00031447890449809907,0.00024440900203012423,-8.401417642154882e-05,-0.0009414552744083999,0.002025528096450095,0.004128061728637073,0.010068663228854953,0.0006691877645799745,-1.2030768935901346e-05,0.00013506396012175363,0.0014526767467111117,0.0021735247635258975,0.009311990316121458,0.013359434572904776,0.00012219138524632246,0.01129331438568169,0.059531562880077084,-6.453657122238804e-05,0.00020433277548065828,0.0002945799436603826,3.575885972820126e-05,2.1957558507500495e-05,7.567580986121782e-07,1.5306468190515256e-05,5.296821651584913e-05,0.00011471720526386104
BLV,0.0014110259903452275,0.0014733018550448448,0.0013164011066705357,0.0006263714586641263,0.0006859253742590185,0.0006840977522278434,0.0005976287273952267,0.0016488697667419864,5.6134848227647865e-05,0.00021917269140733366,0.001399438969832668,0.0008910550712122215,0.0006431621838209594,0.0008723078874347113,0.0006984984528070243,0.0002901351003682557,0.0011273454602283035,0.0003468508423515475,0.00041410689651111136,0.0014587664362493893,0.0015417302222165206,0.0016860117862984633,0.001082577904846121,0.0008285088723437219,0.0007477610725996542,27.904753728776452,0.42221751734857127,7.362090865159714,0.3920517818049604,0.03140459934427195,-0.0003706718682717285,0.015622652563336933,-0.0008866480604546894,-0.007756434318521204,0.0374512787656837,0.06117964990246629,0.10682372428533463,0.005131682110167714,-0.0009676850208323385,-0.00032691049102662813,0.00926581184191316,0.0031426734237185476,0.10029630265842504,0.11755586232477117,0.0008408710420225598,0.15248005869141237,0.0071630598907037905,-0.04228734700506529,0.008862790717590094,0.004223867657245302,0.0015536041837719546,0.000548720421656018,-1.5825188615550616e-05,0.0003446032769992718,0.0009134569994574107,0.002420665673870338
BNDX,-1.0536359806027409e-05,-2.3518384544025156e-06,-7.418450020900899e-06,-1.1085129850134546e-05,6.361136247752584e-06,5.166816858929283e-06,5.739728687861436e-06,2.507212007758216e-05,-5.0230195991443095e-06,-1.4786866654540396e-05,1.456816017005647e-05,-1.202609912536234e-05,-8.53969508954098e-06,1.3133032790840269e-05,5.630824950537529e-06,-1.449503808280292e-05,1.8223225011825763e-05,-3.746517604553629e-07,-1.1011357744352523e-05,1.2568175379976068e-07,4.114397052290708e-06,4.379723911152474e-06,-1.715588507831362e-06,-1.4987303177612661e-06,-3.055456770884899e-06,0.9338303690048669,1.3960788387955003,0.9341052629998432,0.0073570094095882855,0.00044448700404552756,-5.855363996147077e-05,0.00014823040015789132,-1.1142830737838537e-05,-9.524407459223691e-05,-0.00015763094773797474,-0.0023286967166816688,0.002141132843429766,9.19936330758504e-05,3.919706273385693e-06,5.433414835978076e-05,0.00011115677920816657,-8.071995059163779e-05,0.0021818864013418036,0.0026907827424743364,0.00010596023684344435,0.002952132258250652,0.00013519257712014477,-5.380386537593068e-06,-0.07143095048585278,0.0001021320825277184,9.968447741659995e-06,4.7582755314550635e-06,-4.976753753325655e-06,-1.1794154682468903e-05,7.561006205174037e-06,2.2760984992051694e-05
EMB,-0.0007960653131204117,-0.000697180972086043,-0.0005486605081469017,-0.0003928430944763223,-0.0002643912161910613,-0.0002831338029934395,-0.0002266185799300887,-0.0007195589907553209,-6.247789885642494e-05,-0.00023198269812154293,-0.0003143734879808663,-0.0005395643621101094,-0.0002896912359224652,-0.00023876864971224124,-0.0002500963854183232,-0.00035080845425328167,-0.0002942882519791618,-0.00013105417672387292,-0.00018868565529278636,-0.0005465867498165886,-0.0006037087557346996,-0.0006313353831762777,-0.0005551991151475526,-0.0002880633577572168,-0.0002703484483348658,-5.551018353551519,16.75895701452458,-1.1362163396381362,-0.12218749175406035,-0.0019651961934356644,0.0016511660738887319,0.0005777071005708767,0.00034707302704010517,0.0026993708943131847,-0.0013080435216707479,-0.04185105024095307,-0.013221296004708621,0.0011326260617098283,0.0003861857357496899,0.0007596876361827524,-0.004209543813444966,-0.011962160938114972,-0.007046561111260483,-0.01609574488152208,0.0029121124882634988,-0.017777758774770752,0.000940761691711656,0.00044180393662114837,-0.003265520472624501,0.16597112570544373,-0.00037852641991554365,-9.092255260019558e-05,-8.146326283350911e-05,-0.00014932785831601558,-0.00030655278571178635,-0.0008499102078932592
GLD,-0.00429824909288856,-0.003824110236240917,-0.003226184359096958,-0.002182511024529945,-0.0014170916196166044,-0.0015298487129032305,-0.0011386952064030606,-0.0034298630466185736,-0.0003504411123168248,-0.0013812337384403453,-0.00208257264163355,-0.0029024189109970516,-0.0016696793209960376,-0.0013239998177265381,-0.0014225206645056645,-0.0019012244606219574,-0.0015214402814418332,-0.0008087042734097111,-0.001183420107871983,-0.0031629281824886047,-0.003374097034534636,-0.0035490486390872948,-0.0030848391934299385,-0.0017259713153379265,-0.0016175306444709723,-13.519317744294352,84.94709141686302,0.46663010964462404,-0.32987537435751657,0.007204962190546276,0.013513836980487502,0.01671425643934522,0.002585311929929871,0.026120380411126666,-0.018819966249668706,-0.23088535477822567,-0.01539029451977616,0.012316486395932271,0.0034371090979284057,0.007741312003150613,-0.01940237418773409,-0.050941688955517,-0.014365972294210053,-0.0507574275896307,0.02750755869493425,-0.032967351898222495,0.013348279034464373,0.0035727975694628098,-0.005305453280355045,-0.004440214504168812,0.18772559819770546,-0.0007778051838237139,-0.0003662103889408441,-0.0008609932793216593,-0.001712179177813464,-0.004401958289622523
SLV,-0.01559458019666704,-0.013143466404697393,-0.011810936538083117,-0.008457162579221206,-0.004220879256181723,-0.004721135475465531,-0.003609193549206006,-0.010028887486030156,-0.0015084132944844124,-0.005528355416638343,-0.006757837229509815,-0.010835548706699697,-0.006583558630780272,-0.004041705381749958,-0.004316588886685904,-0.007277326951384844,-0.004827289399363897,-0.003083692523627424,-0.004984082361610088,-0.011113178737526144,-0.011504928508714976,-0.01218291272565314,-0.010646851366797407,-0.006298222506384626,-0.005931904043666015,13.575490531236767,424.91199370247386,59.76174020935763,-1.0684336635971088,0.005893855511862736,0.03169063849401233,0.030513896588064835,0.007472458528822991,0.07245062995933733,-0.0953523670925375,-0.9140746220235199,0.0622872518296229,0.04714803809784698,0.012776808342142797,0.03153822635263374,-0.04174535080443142,-0.13055411602231912,0.07603624321729731,0.003799662453871904,0.09231670398041703,-0.03294207013981263,0.04358246010112617,0.011504569910072773,-0.046654348191443366,-0.008432805247093871,-0.01043697515061673,0.18406259064346275,-0.0014101416673788904,-0.0037952711917975087,-0.005805922859851721,-0.01480258239676167
USO,-0.0780696220889422,-0.06787789328113177,-0.05555507085240403,-0.03897037430966329,-0.023839758645038973,-0.025559071763262456,-0.020920586757156214,-0.06198576469414575,-0.007465774551842629,-0.02525022757932352,-0.035368366342518734,-0.05270358843025423,-0.03148361453373193,-0.019725158852019625,-0.023639650202536076,-0.03281599083522961,-0.027303308841674295,-0.012856947402498617,-0.023539502013151026,-0.05443460829892775,-0.05823299817426387,-0.06166897000199965,-0.0516436486098406,-0.02987757115421526,-0.02792620666227499,-377.0360437639096,1445.0479684811885,52.27750233874202,-11.862804265355415,-0.3242358162403358,0.15129110838290394,-0.022060027492103385,0.04658554494870988,0.4384532448725698,-0.4037263595392046,-4.201538868048409,-1.4945849298176497,0.11805885443204359,0.06734417303950743,0.13186036541973595,-0.3437355986637548,-0.8723835011681542,-1.0619918861521194,-1.7344454349717682,0.40581870570100514,-2.3718938569078496,0.097054260172826,0.06441777064882116,-0.23043466414301012,-0.08043440118502666,-0.040489648726876395,-0.011000918137910156,-0.17894842724474955,-0.020801236048457322,-0.02818333515315618,-0.07839237308862863
PDBC,-0.028399650880978053,-0.026029593282891672,-0.020409011774689654,-0.014014676804130807,-0.009696932093320485,-0.010188377953053418,-0.008127778634855018,-0.023455345674294185,-0.002738657679602365,-0.008940249019593545,-0.01361846872065432,-0.019378011399304156,-0.011192248437235052,-0.0071171960594917155,-0.009442019750742296,-0.013176161520425408,-0.009355732041295094,-0.004570024922772404,-0.008271153904766864,-0.019791342572234236,-0.021127973194179327,-0.022407804855548247,-0.01861457504513521,-0.01072463400683866,-0.010181153485783573,-197.48506953657972,540.7382981160341,44.190178995204064,-4.897004797212661,-0.17486603994027025,0.03839592403245866,-0.05233597753497379,0.014025786707272744,0.12558944605541106,-0.1839646510275614,-1.6215038050146935,-0.7775966240715597,0.006526918806384351,0.01816776244267552,0.031586212535246315,-0.1532859008112643,-0.3607386999127876,-0.5687343962710578,-0.9393377629997101,0.09294542826374567,-1.0690904397854835,-6.420490372293753e-05,0.018224733804488233,-0.14040799834451442,-0.03445452025678826,-0.014153584222429915,-0.0037974593404193403,-0.002818323539293903,-0.039619027759707284,-0.009991599504494728,-0.028069152331653073
VNQ,-0.010112341669949362,-0.009441446061915422,-0.006401281221351891,-0.004791887905252267,-0.00411993077699271,-0.004351118836035173,-0.003666168737925924,-0.010149070320004774,-0.0005830907064803327,-0.001921398410264332,-0.005040468184039613,-0.006691809768505235,-0.0035327943602274058,-0.0035271572290083175,-0.003494840028312561,-0.004785737088786907,-0.0048854764731535195,-0.0015318848868233572,-0.001944787457022412,-0.006615716737783001,-0.007682384242779288,-0.008132505611965692,-0.006617829932441694,-0.0033446062142898376,-0.0031634913044042818,-125.32022829733839,305.6466210190684,10.355347294548292,-3.1364626447564716,-0.15599187676043366,-0.01763475763396383,-0.09996882079942913,-0.0002992023880013842,-0.030100092334757935,-0.006007759299845825,-0.3995029893684641,-0.4316134307637951,-0.021403651894857354,-0.0009911545345535672,-0.00623779122268861,-0.03857049798740029,-0.12433996789677013,-0.17686492666110837,-0.3210093491697831,-0.03286738919775838,-0.5856842657369717,-0.04186340602911387,-0.0011607968326921955,-0.11429163653328772,-0.021434153317923924,-0.004344317664395974,-0.0007501574178093032,-0.0010496357686217393,-0.0018429477365602773,0.21642881289623944,-0.013745886731754019
VNQI,-0.005342700441163981,-0.004716172884256029,-0.003706205972454187,-0.002400201704890251,-0.001874419292397681,-0.001998061250492645,-0.00154758087246575,-0.005709327353558777,-0.00027540861125999156,-0.0013359709712238864,-0.0029226843157707273,-0.0034631610957586525,-0.0019116762523590197,-0.002386540320430215,-0.0018292338407526467,-0.0019787894260337537,-0.002729831300044132,-0.0010034394683490887,-0.0011203189351688017,-0.0039373863723180195,-0.004382307464551009,-0.004616864955989737,-0.0038810829852306476,-0.0020432451322874366,-0.001896558255721482,-44.12066369343449,89.08181114216572,-23.481533402175224,-0.7871184485553879,-0.021443625742593876,0.011959414475362284,0.0010021121250204503,0.0025422123079461467,0.02139275702314459,-0.0208534073356453,-0.22657298952412505,-0.11921880277032393,0.004886248138277381,0.0025445505391453087,0.004164649633612621,-0.029417499104128466,-0.07151514603852499,-0.06781493748431226,-0.11248570308733893,0.01800982056996298,-0.16481052519332273,0.0038344303181037875,0.003070469448920617,-0.019240996377956572,-0.010603626127650975,-0.003677792801168478,-0.0009971964535116149,-0.0003671928037019932,-0.0007322082951678427,-0.0026954037951035527,0.0713356108788956

key = 7

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI
DIA,-0.256114982063379,0.009308191055606558,0.008374453242242895,0.005420093911893555,0.005261769612513681,0.00552663405179264,0.0031478181240544886,0.0054969708811239875,0.00026579220607582035,0.0019168790696094534,0.0071274935024570095,0.004873818992484146,0.0033801414490725514,0.004887533112794053,0.005524341702589743,0.003145221854394522,0.0010427192602941102,0.001159346911956711,0.002006404749159499,0.009057314137694313,0.010589236932750504,0.011100586931482522,0.008514976305132359,0.004957443902928145,0.004593866522081793,95.56934105339415,-171.09239198254738,99.69932418581593,1.506558668556382,0.11132544038769611,-0.0001456430947336924,0.05569712033878948,-0.004265859855067542,-0.022345948792813194,0.05006122757915758,0.20685687373251505,0.6436619499978494,0.05080885552815312,0.00024285719788538155,0.00935154653972541,0.07324726828458432,0.16497282830172755,0.20502866432642025,0.3873353734719882,0.004563905962994867,0.5504764005826059,0.040110019757911654,-0.0026197940385283367,-0.033863354773587685,0.025254206361454003,0.005962660213732155,0.0020607082272901937,0.0003982985434332572,0.0008401672654148074,0.005983071937015321,0.014732393019557113
SPY,0.005004508359928164,-0.4849793951380187,0.006656097863446187,0.003758035254528798,0.004613811907180418,0.004838215177896263,0.0024478721073307314,0.005408760045679732,-0.00029893763827348267,0.0007432755624634859,0.005732539684461418,0.0032174134085944384,0.0021202126569264935,0.0063202096585243525,0.005036047282688742,0.0013862353125748848,0.0018879352425932715,0.0008567889509921533,0.0006549305582371271,0.007797929014600824,0.009278582429106282,0.009711637152493449,0.007118962272090453,0.004292321187620275,0.003932320785040509,113.42867089573728,-44.801105495612425,140.901728461237,0.9492046512416468,0.12389752611054584,0.007941603390179098,0.06974516077285584,-0.0016208637858069375,0.0023010061537239953,0.07528944733508225,0.05265950580797746,0.7128643096760698,0.07287020567273347,0.006288716476927101,0.024523156757654447,0.08229398510602381,0.16293841958314,0.24335445015212823,0.3606710787077948,0.044133162744773975,0.5640139196578848,0.0587843959800114,0.0021683251674504433,-0.02377700457967307,0.03395300572898099,0.0064698013837772945,0.002240843564137339,-0.0002451174934508405,-0.0007453090856347442,0.006864206516047312,0.014561102427921007
VO,0.006290636026934001,0.009703773841788015,-0.17430880472071064,0.005624727534791515,0.006132030487930726,0.0063033175799267005,0.003325198408919783,0.004838992177849794,0.00014123371855252626,0.0015974288899124889,0.007888584965039231,0.004437658154013807,0.003294689284473802,0.004533639590533827,0.006409938861369537,0.0034355560670281107,-0.0013433488818725629,0.0010776543461450947,0.0018047835752802205,0.009926584169421826,0.011698645388029862,0.012198012355961066,0.009360445033337767,0.005368861667393429,0.005124427991351366,148.4362507918608,-198.36917644457588,88.77340031850578,1.6682706511664696,0.14347369629827667,0.008204012604868038,0.07866635018938631,-0.0027679725166475694,0.005670647672037023,0.09856126956846907,0.3232218524647643,0.8639105417883923,0.08594692452101176,0.005743596297544383,0.02428700959134637,0.10306911565136252,0.21886552350621,0.3125053213422861,0.6433533695200762,0.040428022159009605,0.6681200577714865,0.06909620648813414,0.0010807601625158975,-0.033263190745915314,0.03327290483373289,0.0050856995219097645,0.002060541393408359,0.00039692162855250426,0.0004546672750249912,0.005445237308392746,0.014710971706583639
IJH,0.009115657677610087,0.014119440467332775,0.013246590298793886,-0.12074963300130186,0.009197573795376968,0.009557988344412923,0.004850155708682822,0.0074966642309658126,-7.048753786463033e-05,0.001959477339008967,0.01213326058310796,0.006221397861128823,0.004728016379727062,0.008123613259435345,0.009752068384167666,0.004260178233486581,-0.0010634303569980017,0.0015991793962495332,0.0022677751039449933,0.01486088442193162,0.01771879052715562,0.018477585915251223,0.014086106959068779,0.008050236713429009,0.007602111493928033,202.6093984183342,-296.93470802647806,151.63834106215464,2.1566987086935754,0.21905841898464196,0.018164570425029055,0.12642964092680017,-0.003156250800552945,0.019033173112610373,0.1368906159248006,0.37160596943202623,1.268896744482636,0.13315045056784908,0.010248181566118043,0.040209257990584224,0.14502402419542185,0.31194245161784956,0.3912418817067906,0.8168890052851033,0.0698800399326371,0.956763532846648,0.10865207005978834,0.0031931822453195487,-0.057354033280380724,0.052900280181492995,0.008502892080869176,0.0032886252722267133,0.00036591981603044854,8.086498966758664e-05,0.009425457810738282,0.023706096938114648
QQQ,0.0047792267925420556,0.006861165889731708,0.0076711541695449305,0.003666608729416035,-0.13227122168775843,0.005164931426701039,0.0020068920486438105,0.00672491209511962,-0.000791922322313504,0.0006662737117563411,0.00566234476368117,0.0030819881296821135,0.0019764378735119704,0.009971225710608827,0.005730485199001255,0.00042289539841873313,0.003448208426392152,0.0009694680268549645,0.00018525099343616466,0.010305788033521062,0.01195959238601941,0.012522383630193156,0.008678453594157478,0.006101877684859529,0.005593285051745334,160.50346758904007,84.47733010744616,226.30278239656434,0.4830412693750477,0.17217271119579125,0.010637922810330434,0.096898338466675,-0.0019338098033317543,0.00036861733301929764,0.15501082610526118,0.038276150805546756,1.1137817972352668,0.1173495542040714,0.010788153195253527,0.04114454818962951,0.13022527320913393,0.2413869432744361,0.3386596632310555,0.3421092166489599,0.07262951587200178,0.7933192131868188,0.08897140473657393,0.004350211482933603,-0.0514251649161073,0.05764355419887188,0.010186113405354554,0.0035997990781892674,-0.0008013527784971368,-0.001979969100623325,0.010471161707374653,0.019684458041764916
IWF,0.007556208998064166,0.009358681245556806,0.009701931470145354,0.0055118923712408644,0.00565079339376676,-0.10374263250581384,0.0026951636536141545,0.0092091126359176,-0.00041824091729757964,0.0016340617990511907,0.008511040742200795,0.0049043768585980635,0.0034713915347058754,0.009325877972860573,0.0065084039982774575,0.0017317713465316038,0.0020157126527847002,0.0015421772249662445,0.001320590724721423,0.011334745402145118,0.013335781602526615,0.013919696499891037,0.010680086013751474,0.006223875374896721,0.005701116974254937,108.62029843057564,-106.30320433391896,227.7584514834168,0.8636456657243855,0.12175662998190885,-0.006076050680884794,0.05231071820278313,-0.004568239628531211,-0.01935882081598471,0.1036405373358467,0.08023327274879637,0.8319393116900331,0.0792461709156931,0.005179159073465515,0.02378102368421259,0.10809994440909666,0.23142737977879194,0.13726513750322572,0.25386824915655426,0.019294721359627457,0.6315275215361064,0.05379567749878543,-0.0007204608745488777,-0.06670375090263854,0.04440249563637678,0.010322741919736795,0.0035191064748733474,-0.00032604113980524963,-0.0010844929810326055,0.010152397074419357,0.020369217581436432
XLY,0.015394038748349196,0.0216640820811296,0.01785988282151335,0.010215861013733103,0.01429736105266789,0.015186424211647655,-0.28207871787216854,0.017987642179125258,-0.0011698268055536992,0.001308106070545109,0.016815932086348205,0.009053473751557697,0.005286661942367009,0.019348121012820314,0.01534527328513905,0.004417052092214565,0.008016006777238358,0.001966139190547725,0.000951083934205756,0.019923080662113058,0.024401303645291028,0.02550100906572231,0.01876792054740684,0.010769966699434948,0.009683848417117936,273.6895051256622,-138.1179302229407,392.1283378774828,3.1597190870877347,0.3608471212242949,0.03496087797788328,0.2151256394736666,-0.003365504670280809,0.011990446453692172,0.08085459632020359,-0.08130170508627749,1.9113190385774244,0.19639412169598272,0.0169628780993377,0.06634775052965702,0.1999925780774392,0.4404720583578176,0.5643481575123086,0.7990189150788652,0.12761955709413755,1.590072191672349,0.1645599662725484,0.006607836176648901,-0.038338536431306025,0.09367054466712653,0.016913696151201668,0.0053420395135111735,-0.0007364525513099282,-0.0024413772045560832,0.021076738638286976,0.041901680823748684
XLP,0.0011234599336602375,0.001999674690718679,0.0020720037144312717,0.0011053849201731018,0.0016001786251750693,0.0016833764556183142,0.0007505110197226043,-0.05120441227083426,-0.00022411041938996025,5.644846977353374e-05,0.001582046504886633,0.0006770676022233793,0.0005930473905955082,0.0024189643381799745,0.0017812975386441111,-0.00010254093300095062,0.0008688016996205589,0.00017239356082561573,6.132386289690406e-05,0.0027278683432094804,0.0033417731400370316,0.0034991506013172086,0.0024253998777030053,0.0015607853444437186,0.0014512028546878803,38.05695891072871,-2.0617724435627793,33.71863520049756,0.15309685934524112,0.05984324442025579,0.011228698422041194,0.041492983384046535,0.0005156983482617699,0.016799904599972996,0.044995978795102656,0.0593623765191278,0.31560561347293825,0.03931436703513002,0.004227963590870591,0.014345473260819733,0.03370018821736192,0.06545244775479116,0.11685428802965842,0.11803996621753492,0.03259319007325985,0.2160705311076815,0.03375548065412436,0.0026563213000855824,-0.005177547161361232,0.01620248311331302,0.0017649809596081041,0.0006465163541740918,-0.00013613397233236743,-0.00040790753328590436,0.002542380852914811,0.005022496505576946
XLE,0.022278498086657432,0.02694551289311203,0.02983355242716475,0.0187891549344925,0.017321898763535234,0.01902189475278188,0.009230434823761643,0.019000231506509552,0.02285703823742403,0.0031068959904852578,0.029871770653809863,0.012958370715276208,0.01119543292834319,0.02930828235464865,0.020056389547561223,0.0007908827211673316,0.007578868253250039,0.004719565617343838,0.004181394218661635,0.03620275844140379,0.044135601455093265,0.04637493051118695,0.03438780162904205,0.020174477953181797,0.017932877764734522,269.7531171288373,-799.5694918932307,548.3337880638335,3.2001585415916853,0.5052423407479865,0.04407877101467865,0.30452178073883135,-0.008248566627322589,0.027881954231057986,0.07166599176249704,-0.5269117829892016,2.313256114198863,0.22567098807481062,0.015247638211118622,0.06943759655233697,0.17900334640091523,0.40898390014901076,-0.001729270138483288,0.16505034096310758,0.08824523502548384,1.7896241557915404,0.2003521613438725,0.0032978865301909453,-0.2962039184851516,0.12122845852316173,0.031756277016068105,0.01073548338633326,-0.0008859506226857813,-0.003026410011377181,0.03254161243057142,0.07279333916133479
XLF,0.009465318877426151,0.01095449801259934,0.01176289677146097,0.007379283031688818,0.006645220352046441,0.007082186907897578,0.003831434627598109,0.00772622944877199,-0.00013416492464972518,-0.029650985486063024,0.010715999646716184,0.00582848667847849,0.004722583396572738,0.009695087802689671,0.007317338778513325,0.0013982621519498663,0.0030511155289263754,0.001832145004459144,0.002266951731294057,0.01429033163884769,0.017042822390266724,0.017918896962160088,0.013240716852402778,0.007884618526077282,0.0071090445345185155,145.35098235463914,-217.41700124087856,235.65284245190205,1.6844650049547378,0.18334935954191528,0.0040794305868649015,0.09777541539744959,-0.005433951620907925,-0.01623187449891285,0.08928510151282622,-0.0029761073104022776,0.9757102083222213,0.08292672069773176,0.003041447325386764,0.02146786489695048,0.09531117214053268,0.19847114862055182,0.19252285717736844,0.3167511354645678,0.018856532319759693,0.8116545637242923,0.06921321714104342,-0.0017209759620732629,-0.09458755691089511,0.04476358233902239,0.011270034845069145,0.003970035543042038,5.6503819884181107e-05,-0.00012417502959341327,0.010967807150462337,0.026167839622385693
XLV,-0.0018564270772053317,-0.00010562289882377462,0.0004705474527558697,-0.00020308255250659767,0.001140799101330113,0.0011988671381901383,0.0001529198290169445,-0.0005925230117169151,-0.000581529642332236,-0.0009009773215527187,-0.2574728851848901,-0.0010103325664388098,-0.0006332018232689952,0.0016024962469648957,0.0011625325730634899,-0.0003839707137408348,-0.0008434414754002207,-0.0001797614214638703,-0.000989521031527414,0.0009798391523461883,0.0013571886444437595,0.001305474837956545,0.0007724269103968024,0.0005105780535205551,0.00047778302143381795,11.36287253677949,77.82318092798745,116.09942014293983,-0.3890961191886971,0.006802475750051903,0.0037001943190924412,0.0055335872658737704,0.001428173269439297,0.0216411601312662,0.06078353641824427,-0.16254062105964653,0.19861769781296415,0.03480812487276897,0.006747788351427619,0.01753128402555763,0.02323037670119818,0.045287306861108316,0.019706170178467108,0.04629121901209267,0.035335390997881924,0.051985406812114325,0.023153961878565676,0.004084076016992362,-0.017878910096608344,0.013174750743526932,0.001431663806256195,0.0006190063301343384,-0.000537379799867501,-0.0016328288136540205,0.0013804674292751428,0.0023900256175991177
